ORF	T0.0	T0.5	T1.0	T1.5	T2.0	T2.5	T3.0	T3.5	T4.0	T4.5	T5.0	T5.5	T6.0	T6.5
YDL135C	-0.5610	-0.3515	-0.3680	-0.3370	-0.1670	0.1255	0.0270	0.0535	0.1025	-0.1170	-0.0750	0.0760	-0.2040	-0.2315
YLR337C	0.4170	0.3520	0.0990	0.4890	0.1060	-0.0450	0.0800	0.0050	-0.0320	-0.1140	-0.2290	0.2770	0.1890	0.1600
YPL143W	-0.9460	-0.1380	0.2490	0.4630	0.5830	0.5490	0.3650	0.2060	0.2290	0.0200	0.4230	-0.0680	-0.2570	-0.3460
YDR381W	0.5740	0.4910	0.5020	-0.1110	0.1330	0.4950	0.7080	0.2270	0.2310	0.2420	0.4100	0.4150	0.4490	0.3610
YMR267W	0.3300	-0.5630	-0.2970	-0.4100	-0.1350	0.2500	0.0220	0.1910	0.1060	0.0590	0.2190	0.0510	-0.0260	-0.0510
YPR147C	0.0450	-0.4325	-0.4255	0.1770	-0.1365	-0.4865	-0.4560	0.3575	0.3070	0.3280	-0.3530	-0.3660	-0.5365	-0.3275
YER188W	-0.5080	-0.5090	0.2290	-1.2030	-0.0470	-0.2510	0.2710	0.1180	-0.0590	-0.1860	0.2260	0.1030	-0.2650	0.1660
YDR538W	-0.1230	-0.6510	0.0920	0.0020	0.1360	0.1620	0.1400	0.1890	0.1470	0.1610	0.3490	-0.0380	-0.3410	0.1980
YHR018C	-0.8340	-0.0320	-0.1220	-0.3190	-0.1710	-0.4400	-0.6010	-0.1970	0.0610	0.0940	0.0200	0.5410	0.2370	0.1940
YKR034W	-0.4090	-0.9410	-0.2450	-0.5750	-0.4480	-0.6360	-1.5280	-0.2750	-0.5970	-0.5400	-0.5620	-0.2460	0.1670	-0.1220
YJR007W	0.1350	-0.3050	-0.1870	0.4400	0.4770	0.3570	0.2650	-0.0320	-0.3900	-0.0530	-0.0080	-0.3420	-0.3990	-0.2230
YJL094C	1.3430	0.3840	-0.0290	-0.1750	-0.3740	-0.3420	-0.1340	-0.1420	-0.3000	-0.0010	0.0830	-0.0730	-0.2520	0.1830
YBR021W	-1.0885	-0.1060	0.7010	0.3390	0.1365	-0.2215	0.0105	-0.2035	-0.4470	-0.1700	-0.4120	-0.2585	0.3020	0.2870
YOR005C	0.0140	0.0780	-0.2150	-0.2290	-0.3870	-0.2000	-0.3370	-0.4450	-0.1810	-0.3350	-0.1780	-0.3670	-0.0890	-0.3890
YBR083W	-1.1540	-0.5085	-0.4405	0.1380	-0.1785	-0.9010	-0.5630	-0.4085	0.1425	-0.1105	-0.1480	0.7165	0.5065	0.0140
YBR280C	1.1130	0.4280	0.2030	0.1380	-0.5240	-0.6420	-0.3340	0.2560	0.1820	-0.1010	-0.1170	0.3790	0.2180	0.4770
YOR311C	0.0840	0.1710	-0.3080	-0.0900	0.0790	-0.0020	0.1140	0.1650	-0.0850	0.3880	0.0820	0.2010	0.1830	-0.0960
YGL241W	-0.5460	-0.3520	-0.2530	-0.1640	-0.1540	-0.3730	-0.3900	-0.3960	-0.2200	-0.4010	-0.2940	-0.2850	-0.5920	-0.3630
YML114C	0.5290	-0.4670	-0.3950	0.1980	-0.0400	0.0230	-0.2370	0.2370	0.3350	0.2850	-0.2740	0.1580	0.1300	0.0520
YKL015W	-0.1770	2.6630	-0.3620	0.2280	-0.1110	-0.0020	0.1950	0.2780	0.1020	0.6210	0.0670	0.5700	0.6350	0.3680
YBR134W	-0.4005	-0.1655	-0.4510	-0.4300	-0.4085	-0.1670	-0.3495	-0.1920	0.0310	-0.0865	-0.0155	0.0800	0.0695	-0.0990
YGL238W	-0.6190	0.1540	-0.4750	-0.1900	-0.1670	-0.0870	-0.1330	0.0070	0.1370	0.2490	-0.0600	0.0010	-0.3580	0.0940
YDR385W	-0.8840	0.0210	0.4290	0.3120	0.3330	0.5510	0.7020	0.7440	0.7960	0.8150	0.2230	0.5020	0.2700	0.1830
YBR245C	-0.2800	-0.4783	-0.3510	-0.2527	-0.1310	0.0333	0.0570	0.1210	0.0997	0.2337	-0.0783	0.1347	-0.2523	0.0480
YDL239C	-0.1960	-0.3840	-0.7860	-0.2380	-0.0740	-0.3140	-0.0550	-0.7330	-0.0740	0.0340	-0.2110	-0.2530	-0.1358	-0.5160
YOL051W	0.1865	0.4650	0.3115	0.5250	0.4060	0.4005	0.6925	0.3830	0.2685	0.2480	0.3735	0.3810	0.2475	0.2710
YPL057C	1.4200	-0.6110	-0.8040	-0.6590	-0.2360	-0.4440	-0.1080	-0.5100	-0.5070	-0.5860	-0.5380	-0.2000	-0.3680	-0.6530
YKL198C	0.1860	0.3570	-0.3220	0.2950	-0.1490	-0.3530	0.0960	-0.2200	-0.0410	-0.0950	-0.5280	-0.3210	0.1050	0.2020
YER027C	0.2360	-0.3160	0.1770	0.1280	0.2020	0.1270	0.2330	0.4610	0.2820	0.0610	0.1040	0.0220	-0.2500	0.0590
YCR063W	-0.4330	0.1590	0.2660	0.6140	0.2680	0.3190	0.3730	0.3440	0.1480	0.2700	0.1640	0.1110	-0.0610	0.2650
YJL184W	0.0050	0.3240	0.4850	0.0340	0.4820	0.2680	0.3350	0.1110	-0.1250	-0.1750	0.4260	-0.1190	-0.2610	0.2550
YHL011C	-0.2200	0.2400	0.4750	1.1210	0.8760	0.8120	0.2790	0.0700	-0.3300	0.2470	0.3230	-0.4110	-0.7660	-0.1030
YCL065W	0.0050	-0.1470	-0.0810	0.4220	0.4950	-0.0950	-0.0280	-0.5160	-0.3770	-0.3210	-0.1220	-0.8270	-0.7170	-0.3760
YGR152C	-1.7460	-1.2600	-1.0540	0.0130	0.5610	0.5210	0.2920	-0.1590	-0.4750	-0.4000	0.1220	-0.7920	-1.0000	-0.7620
YLR345W	0.7765	-0.3090	-0.3445	-0.2165	-0.5005	-0.8845	-0.5840	-0.2995	-0.1970	-0.4075	-0.7580	0.2270	0.1310	-0.0430
YGL163C	0.4750	0.3050	0.0570	0.3515	0.0905	0.5400	0.3750	0.1880	-0.1240	-0.0715	-0.0720	-0.0760	-0.1575	-0.0540
YGL147C	-0.0620	0.4590	0.4040	1.0650	0.9250	0.7500	0.6290	0.5160	0.2910	0.1990	0.4540	0.2030	-0.1730	-0.0810
YBR077C	0.4625	0.2700	-0.0345	-0.1760	-0.3910	-0.2455	-0.1845	-0.1190	-0.1940	-0.1695	0.0560	-0.0945	0.0510	0.0965
YHR184W	-0.4910	-0.0250	-0.3120	-0.1670	-0.1310	-0.4330	-0.3970	-0.0510	-0.0470	0.0100	-0.6300	-0.3560	-0.2790	-0.1910
YOR034C	-0.6180	-0.3150	-0.4170	-0.2460	-0.2420	-0.4810	-0.0460	0.1530	0.2780	0.2280	-0.3230	0.0530	0.4690	0.2530
YPR111W	-1.6640	-0.8620	-0.9050	-0.5560	0.1540	0.0400	-0.3530	-0.1310	0.0440	0.1550	0.1880	-0.0810	-0.2510	0.0140
YBR161W	-0.7985	-0.8915	-0.6945	-0.3645	-0.1940	-0.4470	-0.1185	-0.0905	-0.4355	-0.4785	-0.1990	-0.2230	-0.3855	-0.3265
YGR252W	0.3370	-0.2500	0.0160	0.0800	-0.1890	0.0700	-0.0490	0.0370	0.0060	-0.1620	-0.1600	0.0620	-0.1290	0.0550
YCL075W	0.0730	-0.0910	-0.1010	0.1060	0.0990	0.1410	-0.5550	-0.3210	-0.2310	-0.4360	-0.1740	-0.1740	-0.1920	-0.6590
YNL259C	-0.4380	-0.2040	-0.4720	-0.1420	0.2160	-0.1070	-0.2430	0.1090	-0.1840	-0.2990	-0.1570	0.0700	-0.0820	-0.1170
YMR303C	-0.3470	0.2410	0.2080	0.3240	0.1010	-0.5120	0.1350	0.7250	0.9490	0.5070	0.2520	0.7600	0.8420	0.8410
YDR341C	-0.9490	0.0000	0.0780	0.1780	0.2070	0.5120	0.5010	-0.0850	-0.1180	0.0660	0.3760	-0.2670	-0.6180	-0.2640
YGL059W	1.1310	-0.2990	-0.2360	0.1190	-0.0910	-0.4790	-0.2290	-0.1460	-0.7560	-0.8160	-0.2600	-0.5340	-0.4800	-0.1840
YLR404W	0.0530	1.2190	0.3090	0.0890	0.6750	0.3390	0.4050	-0.2060	-0.2860	-0.1610	0.4290	-0.4910	-1.0820	-0.0140
YFR056C	-0.4640	-0.1820	-0.4560	-0.3580	-0.0230	0.0350	-0.0860	-0.3150	-0.3790	-0.5240	0.1390	-0.8520	-0.2040	-0.4030
YNL056W	-0.1490	-0.1720	0.0400	-0.3100	-0.2060	-0.1020	-0.2640	-0.0450	-0.1420	-0.1170	0.2970	0.0310	0.0390	0.0710
YAL024C	-1.6880	-1.9470	-1.0800	-0.4255	-0.3495	-0.1445	0.0935	0.0845	0.6450	0.0945	-0.3375	-0.0717	-0.0005	-0.6290
YLR369W	0.1390	-0.3240	-0.3440	-0.5070	-0.4600	-0.3760	-0.3390	-0.2830	0.1240	0.0200	-0.2010	0.2900	-0.0250	-0.2010
YFR004W	1.3770	0.6720	0.3900	0.0760	-0.2240	0.2160	0.3910	0.2970	0.1270	0.0470	0.5250	0.2880	0.2410	0.3580
YER012W	1.1990	0.5040	-0.0560	-0.2360	-0.1210	-0.1860	0.0240	-0.0220	-0.1650	-0.4400	0.1480	-0.1120	-0.2910	-0.2410
YBL093C	-0.2290	0.0455	-0.2575	-0.1735	-0.0835	-1.1465	0.3465	-0.0445	-0.0125	0.1935	-0.2955	0.0095	0.1989	0.0370
YKL061W	0.8520	0.0000	0.3620	0.5130	0.4780	0.2900	0.1420	-0.1750	-0.3340	-0.1750	0.2950	-0.5100	-0.4220	-0.0620
YJR057W	-0.4180	0.0530	-0.0270	0.1510	0.4300	0.1890	0.1880	-0.0020	-0.3490	-0.2550	0.2470	-0.3290	-0.7110	-0.1570
YOR372C	-0.1400	-0.5610	-0.6820	-0.7980	-0.3160	0.2550	-0.0810	0.3170	0.1820	0.2950	0.2680	-0.0430	-0.2130	-0.2900
YOR107W	1.2430	-0.6950	-0.3220	0.2480	0.3570	-0.0170	-0.0400	-0.1650	-0.5940	-0.3570	-0.7680	-0.4220	-0.4610	-0.4190
YPR009W	-0.8540	-0.8700	-0.5490	-0.1110	0.2900	0.2380	0.0940	-0.0050	-0.0340	0.0540	-0.1640	-0.3130	-0.3910	-0.2260
YOR324C	-0.7080	-0.9110	-0.5710	-0.3080	-0.0890	0.1800	0.0480	0.4730	0.4140	0.4160	0.2150	0.1500	0.4430	0.2880
YHR079C	0.2860	0.2300	0.1960	0.3380	0.1670	0.1180	0.0250	0.0720	-0.2530	0.3100	0.0500	0.0100	0.0990	0.1510
YJL174W	0.4610	0.0280	-0.0250	-0.4310	0.3500	0.3660	0.0090	0.2970	0.1740	0.1560	0.4460	0.1060	-0.1150	0.2120
YOR232W	0.4480	0.0180	0.0180	0.0820	0.2920	0.4500	0.1950	0.2960	0.1950	0.0490	0.1250	0.0780	-0.0980	0.0610
YJL013C	0.0940	0.0630	-0.0250	-0.4200	-0.0730	-0.0640	0.2350	-0.0800	-0.1160	0.0340	0.1930	0.0600	-0.5110	0.1300
YKL087C	-0.1380	0.4030	-0.0230	0.2580	-0.0380	0.0760	-0.1180	0.6530	0.3620	0.4140	0.5210	0.3430	0.4810	0.6890
YPL255W	-0.7540	-1.2830	-0.5870	0.0150	0.3440	0.1080	0.2470	0.3780	-0.0590	-0.1300	-0.0590	-0.3860	-0.4990	-0.2670
YKL071W	-0.0490	-0.0650	-0.0920	-0.0230	-0.0650	0.2770	0.2830	0.0410	0.0910	0.1640	0.1260	-0.0060	-0.3020	0.6090
YPL274W	-1.0450	-0.2970	-0.4260	0.2670	-0.2020	0.1050	0.1510	0.2690	0.3290	0.7550	-0.1110	0.2660	0.4450	0.2950
YJR027W	0.4980	-0.0320	0.0040	0.1980	0.0540	-0.2810	-0.4400	-0.6020	-0.1330	0.0770	-0.3270	0.2620	-0.2870	0.0450
YDR452W	0.3850	0.3110	0.1180	-0.3870	-0.2420	-0.1460	0.1330	0.2410	0.1330	0.1810	0.5450	0.2520	0.0290	0.0510
YLL024C	0.5810	0.1580	0.5730	0.4720	0.0570	-0.3900	-0.2190	-0.1240	0.5480	0.2840	-0.1900	0.4660	0.9240	0.6870
YBL109W	-0.8020	-0.8195	-0.4615	-0.5475	-0.1560	0.4355	0.1940	0.1255	0.2215	0.2030	-0.1000	0.3585	0.7315	-0.0865
YLR240W	0.1930	0.0190	-0.0320	0.1580	-0.3100	-0.0670	-0.3230	0.0210	-0.1020	-0.0730	0.2140	0.0130	0.0020	0.0750
YKL213C	-0.1830	-0.0790	-0.3600	-0.1410	-0.3380	-0.3930	-0.4550	0.2450	0.0480	-0.0580	-0.0420	0.3380	0.0710	0.0470
YKL183W	0.4210	0.0870	0.1890	0.6510	0.5540	0.1250	0.3970	0.3170	-0.0710	-0.0630	0.0980	-0.2130	-0.2140	0.0330
YDL198C	-1.3680	-0.1200	-0.0220	-1.0010	0.0080	0.5130	0.8290	0.8360	0.4750	0.5620	0.6640	0.4780	0.0440	0.2020
YNL265C	0.5940	-0.2870	-0.5250	-0.0890	0.1510	0.0010	-0.4070	-0.2020	-0.2420	-0.3850	0.0720	-0.1280	-0.2940	-0.1600
YKL206C	0.5450	0.2680	0.2900	0.7600	0.3420	-0.0190	-0.4580	0.1370	-0.0390	-0.0110	0.3440	0.1360	0.3550	0.2950
YOL064C	-0.1910	-0.3020	-0.3090	-0.3020	0.2270	0.0350	-0.4550	-0.2230	-0.0110	-0.1690	0.0900	-0.1530	0.0520	-0.0040
YIR014W	0.8110	0.0270	-0.0320	-0.3900	-0.8570	-0.6970	-0.7360	-0.4430	-0.3760	-0.5960	-0.1740	0.0790	0.1610	0.1180
YHR175W	0.5890	0.1290	0.0900	-0.0400	-0.3120	0.0550	0.1860	0.2960	0.4200	0.4350	0.3640	0.2550	0.0790	-0.1640
YAR064W	-0.2110	-0.4380	-0.5300	-0.4690	-0.4210	-0.1610	-0.3770	-0.3590	-1.1430	-0.1460	-0.4020	-0.2330	1.7430	-0.1290
YLR036C	-0.2840	-0.8990	-0.4230	-0.5740	-0.4150	-0.0320	-0.2950	0.0110	-0.1230	-0.1400	0.1160	-0.3540	0.0380	-0.0980
YER072W	0.0450	1.5560	0.8290	0.6630	0.6620	0.6260	0.5440	0.4450	0.1480	0.3510	0.4800	0.1310	0.1720	0.4400
YMR091C	0.0180	-0.3130	-0.4670	-0.2960	-0.2450	-0.4070	-0.1470	-0.0520	0.0850	-0.2100	-0.3600	-0.0060	-0.2380	-0.2100
YDR468C	-0.1400	-0.1600	-0.6370	-0.4000	-0.2310	-0.3610	-0.4210	-0.3800	-0.2060	-0.3720	-0.1150	-0.0060	-0.0740	0.1620
YDL235C	0.3270	0.0860	-0.2950	-0.0770	-0.0790	-0.0850	-0.2790	-0.3460	-0.2880	-0.2720	0.1790	-0.2730	-0.0400	-0.3290
YOR024W	-0.0950	-0.1030	0.1440	-0.0620	-0.3530	0.0100	0.0310	0.0550	-0.6400	-0.3340	-0.1260	-0.1640	-0.9290	0.0630
YDR462W	-0.0310	0.2750	-0.0680	0.0430	0.0130	0.0950	0.0470	0.3440	0.4530	0.1640	0.4810	0.5310	0.2730	0.3490
YBR175W	-0.8675	-0.3790	-0.6045	-0.5865	-0.3400	-0.1735	-0.7800	-0.2220	-0.1265	0.1160	-0.2050	-0.0695	-0.3405	-0.0695
YOR389W	-0.3730	-0.3000	-0.2270	-0.0680	0.3020	-0.2020	-0.0910	-0.1620	-0.2460	-0.3980	-0.0250	-0.0930	-0.0040	-0.0630
YBR243C	-1.7130	-1.1470	-1.0440	-0.6560	-0.4170	-0.1340	-0.0220	0.8490	0.5800	0.6555	0.0085	0.4200	0.2915	0.3110
YHR141C	-0.3150	0.4730	0.5860	0.3580	0.7060	0.5530	0.4340	0.1760	-0.1440	-0.1030	0.3130	-0.3520	-0.4200	-0.3490
YFL036W	-0.5300	-0.5670	-0.3940	-0.0320	-0.1720	0.1220	0.0720	0.3170	0.4350	0.5160	0.1320	0.2510	0.1460	0.1680
YJR010C-A	0.1840	0.3320	0.1520	-0.3720	-0.3980	0.2330	-0.9720	-0.0990	-0.2760	-0.2540	-0.1030	-0.1410	-0.1830	-0.1580
YKL105C	0.4670	0.1420	-0.1480	0.1910	-0.2300	-0.1810	0.2440	-0.0550	0.5750	0.0080	-0.2510	0.5490	0.5790	-0.0220
YKL166C	-0.6785	-0.3570	-0.6690	-0.3345	0.2030	-0.4750	0.0060	-0.6395	-0.5800	-0.1235	0.6230	-0.5595	-0.2760	0.0555
YAR027W	1.5295	0.3585	0.1645	-0.2830	-0.4955	-0.2335	-0.1240	-0.0100	-0.1785	-0.1865	-0.1045	0.0475	0.2450	0.2665
YKR074W	0.4690	-0.3290	0.1200	-0.1850	-0.1250	-0.0890	0.0100	-0.2870	-0.0490	-0.5600	-0.0120	-0.1450	-0.0090	-0.2100
YGR087C	-0.0230	0.4550	0.6100	0.7800	0.3860	0.5880	0.5150	0.5170	0.2340	0.2740	-0.0330	0.2070	0.4030	0.4440
YBR262C	-0.1190	-0.0240	0.2180	0.5550	-0.1800	-0.0530	0.0720	0.3380	0.3320	0.1110	0.2130	0.1230	0.0420	-0.1490
YJR002W	-0.6950	-0.2550	-0.2005	0.1525	0.6845	0.7225	-0.0795	0.0745	-0.0595	0.1515	0.1460	-0.2475	-0.4765	-0.0605
YIL010W	0.5310	0.3610	0.0750	0.2843	0.1740	-0.0010	0.1630	0.1380	0.2060	-0.1320	0.3010	0.3600	0.2660	0.2630
YGL149W	0.5300	0.3660	0.2840	0.4140	0.2130	0.2200	0.1240	-0.0980	0.0090	0.0670	0.2650	-0.0090	-0.3780	0.1440
YPR172W	0.9100	0.1190	0.2310	0.4410	-0.2100	-0.3750	-0.1280	-0.3500	-0.2310	-0.2590	-0.0980	0.0890	0.2150	0.1490
YOL020W	-0.4870	0.0190	-0.1920	0.0090	0.2820	0.3160	0.4530	0.1660	0.0750	0.0160	-0.3290	0.0670	-0.0290	-0.1480
YBR040W	-0.9250	-1.0680	-1.1375	-0.9595	-0.4920	-1.1560	-0.2445	-0.6725	0.1285	-0.9410	-0.4245	-0.5305	-0.4650	-0.2130
YLR102C	0.5030	0.0960	-0.1800	-0.5250	-0.3250	-0.7520	-0.3830	0.3190	-0.1810	0.5440	0.1900	0.0270	0.6380	0.3790
YMR123W	-0.6170	0.3150	0.1640	0.4240	0.1760	0.4080	0.4600	0.0690	-0.2130	0.1860	0.6590	0.1480	0.0460	0.3390
YNR064C	0.0370	-0.4830	-0.3120	-0.2510	0.2220	-0.0210	-0.0300	-0.2270	-0.1500	-0.1080	-0.0300	-0.1740	0.0120	0.1050
YOR194C	0.7460	0.3890	0.3320	0.2560	0.1580	0.3830	0.0700	0.0560	0.0320	0.1920	0.2560	0.0390	0.0880	0.1620
YDR084C	0.4030	-0.0670	0.1300	-0.1490	0.1760	-0.0190	-0.1020	-0.0780	0.0330	0.0220	0.2770	0.0790	-0.3440	0.1140
YKR046C	0.7100	0.5810	-0.1690	-0.4450	-0.6930	-0.5780	-0.4840	-0.3250	0.1630	-0.4920	-0.0080	0.2510	0.3080	0.2060
YOR264W	0.2310	-0.7570	-1.0220	-1.1230	-1.2950	-0.7350	0.1490	-0.8700	-0.6770	0.0860	0.4540	1.0560	1.3550	1.0670
YER015W	0.2670	0.2280	-0.1140	-0.3500	-0.4750	-0.6750	-0.6190	-0.2990	-0.0670	-0.0270	-0.3870	0.2020	0.0400	0.2160
YKL080W	-0.1130	-0.0450	-0.7980	-0.3900	-0.0480	-0.4360	-0.2510	-0.4080	0.0720	0.0340	-0.4210	0.2820	-0.1230	-0.1890
YIL023C	0.6200	0.4980	0.1940	-0.0390	0.0090	0.1350	0.2380	0.3820	0.1550	0.1490	0.4110	0.3960	0.5270	0.4590
YOL148C	0.2930	0.3630	0.0170	0.2380	-0.0870	0.2190	0.0880	0.3450	0.0970	0.2360	0.2450	0.1630	0.1570	0.2440
YMR031C	0.8760	0.5900	-0.2370	-0.1750	-0.1550	-0.6110	-0.2010	-0.0250	0.3760	-0.0460	-0.2520	0.8090	0.5370	0.4400
YNL266W	0.7480	0.0820	-0.3910	-0.8200	-0.5510	-0.6050	-0.4310	-0.3310	-0.3590	-0.6690	-0.0950	-0.2960	-0.3610	-0.7000
YMR058W	0.4780	1.2950	-0.5030	-0.3300	-0.2830	-0.2160	0.0250	0.0320	0.1710	0.2090	-0.0660	0.2950	-0.4220	-0.4190
YDR109C	-0.0790	0.0700	-0.0390	0.2120	0.2160	-0.2310	-0.0290	-0.3450	-0.1750	-0.3490	-0.1010	-0.3480	-0.1970	-0.1900
YDR183W	0.0520	-0.3810	-1.1740	-0.3450	0.0710	-0.0880	-0.1060	-0.3660	-0.0320	-0.2830	-0.0270	-0.5270	-0.3370	-0.3730
YLR467W	-1.8830	-0.5650	-0.1910	0.1520	0.2030	-0.0870	-0.2240	-0.0760	0.2490	0.0750	-0.2440	0.0990	0.1430	-0.0250
YIL016W	0.1580	-0.1170	-0.1160	0.0490	0.4220	0.0470	0.3760	0.2270	-0.2060	-0.2950	0.1530	-0.1360	-0.2170	-0.1660
YER122C	-0.3010	-0.3530	0.1110	-0.0040	-0.0610	0.3380	0.4610	0.0890	0.1980	-0.0010	0.1070	-0.1580	-0.0650	-0.0950
YDR361C	-0.8090	-0.3995	-0.0860	0.7375	0.8130	0.3105	0.0405	-0.2165	-0.2945	0.0290	-0.2060	-0.3165	-0.7575	-0.2950
YHR210C	-0.5390	0.2410	-0.4780	-0.1740	-0.0900	-0.4210	-0.2980	-0.1580	0.6430	-0.1900	-0.4430	0.3190	-0.2260	0.6540
YLR132C	-0.9890	-0.4640	-0.4310	-0.5590	-0.6310	-0.1100	-0.1370	-0.0930	0.0410	-0.0130	0.4090	0.4230	-0.1150	0.0020
YGR132C	0.6300	-0.0700	-0.1100	0.4140	-0.1090	0.0710	0.0390	0.4520	0.1460	-0.0400	0.2860	0.2130	0.1860	0.3310
YJL046W	0.6600	0.0590	0.1940	-0.9420	-0.1990	0.0800	-0.2870	-0.4400	-0.6480	-0.0580	0.4610	0.1380	-0.1630	0.1140
YNL256W	-1.1450	-0.2500	-0.1460	0.2490	0.2200	0.4100	0.4180	-0.0560	-0.1380	-0.2620	-0.0640	-0.4950	-0.8830	-0.4630
YDL158C	-0.1665	-0.2160	-0.2220	-0.1840	-0.2375	-0.3835	-0.2180	-0.1770	-0.3060	-0.1440	-0.0075	0.0195	-0.2010	0.0905
YLR316C	-0.3390	0.5700	0.0640	-2.4830	0.0630	0.4660	-0.7670	-0.2930	0.6030	0.3140	0.3830	0.0130	0.5374	0.1530
YOR147W	0.7740	0.0170	0.0440	-0.0250	-0.2550	-0.0450	0.0000	-0.3720	-0.3450	-0.1660	-0.1670	-0.3150	-0.5080	-0.5300
YDR275W	0.4570	0.2500	-0.1045	-0.4475	-0.2395	-0.2155	-0.3505	-0.2975	-0.3550	-0.2745	0.0275	-0.2800	-0.5475	-0.4320
YGL120C	-1.2350	-0.5600	0.0320	0.5060	1.0660	0.9270	0.1090	0.0690	-0.2660	0.3720	0.2820	-0.5490	-0.6640	0.0020
YJR087W	0.8900	0.0750	0.3210	0.3930	-0.1840	-0.0600	-0.1060	-0.3460	-0.3240	-0.4310	0.2020	0.0180	-0.1600	-0.0300
YNL260C	0.0810	0.4130	-0.1260	-0.3120	0.0060	0.0630	-0.2430	-0.1650	-0.8010	-0.3280	-0.0110	-0.5500	-0.4740	-0.3670
YNL281W	-0.3350	-0.3040	-0.5130	0.1100	0.0770	-0.0130	-0.3140	0.0460	0.0890	0.0020	-0.0290	-0.0210	0.0690	0.1360
YLR412W	0.1570	0.1110	0.1030	-0.1210	0.3850	0.3460	0.2880	-0.0950	-0.0690	-0.1590	0.3830	-0.3210	-0.5140	-0.1370
YJL145W	-0.3750	0.1930	0.2700	0.3890	0.0490	0.1680	-0.2230	-0.1010	-0.2410	-0.2590	0.3710	0.0470	-0.1970	-0.0190
YOL143C	-0.3430	0.5050	0.7840	0.8410	0.0330	-0.2450	-0.2830	-0.0800	0.0000	-0.0470	-0.2740	0.2610	0.1180	-0.2430
YDR493W	-0.6460	-0.5910	-0.5030	-0.2790	0.0380	-0.4780	-0.2260	-0.0480	-0.2620	-0.4920	-0.3250	-0.1390	-0.4070	-0.2630
YGR045C	0.0250	-0.0190	-0.4520	-0.0380	-0.0300	-0.1790	-0.4590	-0.7060	-0.4970	-0.2640	0.0090	-0.2960	-0.2740	0.0870
YGR176W	-0.8390	-0.2270	-0.7190	-0.0090	0.2890	0.1620	-0.0440	-0.0360	-0.4360	-0.5190	-0.0410	-0.4480	-0.3010	-0.2510
YBR150C	0.1510	-0.2303	-0.1333	0.0647	-0.3310	-0.1970	0.0623	-0.3643	0.4107	-0.1153	-0.2920	-0.0007	0.6902	0.1687
YPR120C	-0.5220	-0.7440	-0.6020	0.1900	0.1850	0.2790	0.1140	0.2050	-0.3580	-0.1460	-0.1670	-0.3650	-0.6880	-0.6220
YJL218W	-0.0660	-0.3450	-0.3990	-0.6760	-0.0090	-0.0220	-0.2270	-0.2370	-0.2580	-0.5480	-0.0060	-0.0700	-0.1020	0.2170
YPL020C	1.0930	0.0260	-0.1470	0.1180	0.2440	-0.0170	0.4800	-0.0570	-0.4510	0.0650	0.0860	-0.1510	-0.0840	-0.1010
YKL216W	-0.9310	0.9130	0.7190	0.4880	0.2090	-0.0320	-0.3540	-0.5700	-0.7710	-0.2000	0.0120	-0.2770	-1.1880	-0.7090
YFR025C	-0.5240	-0.1140	0.1220	0.2820	-0.0730	-0.0370	0.1090	0.3940	0.2500	0.0430	0.3390	0.2560	0.1810	0.3920
YBR184W	-1.0390	-1.0270	-0.1530	-0.6065	-0.2415	-0.4085	-0.2175	0.0175	-0.1245	-0.2560	-0.3645	-0.3635	-0.7440	-0.5265
YOR164C	0.4790	-0.3020	-0.0180	-0.2460	0.0670	0.1780	0.0830	0.0850	0.1120	0.0100	0.2730	0.0840	-0.0480	0.0570
YMR075W	-0.0590	-0.2680	-0.3640	-0.2800	-0.1820	0.0240	-0.4060	-0.2190	-0.6560	-0.2260	0.2080	-0.3160	-0.2010	-0.2490
YER039C	0.3590	-0.0080	-0.0720	0.4310	0.0310	-0.3930	-0.1600	-0.1880	-0.2890	-0.5520	-0.1670	-0.2080	-0.3840	-0.0820
YLR266C	0.0270	-0.1140	-0.1990	0.3470	0.3140	0.0290	-0.1070	0.1110	0.0290	0.0630	0.1240	-0.0360	0.1550	0.1890
YLR181C	-0.7270	-0.6990	-0.4160	-0.3720	-0.2120	-0.5820	-0.1740	-0.0320	0.1140	-0.1580	-0.3160	-0.0860	-0.2180	-0.3900
YHR082C	0.6010	-0.1320	-0.0670	-0.1170	-0.3330	-0.3630	-0.1320	-0.1990	0.0970	-0.1340	-0.2190	0.1350	0.2450	-0.0880
YGR269W	0.6060	0.2690	-0.2430	0.1560	0.3330	0.1990	-0.3040	-0.5240	-0.1120	-0.2660	-0.0400	-0.1150	-0.1680	-0.1650
YKR033C	0.1320	-0.5190	-0.0580	-0.5480	0.0190	-0.0900	0.1220	-1.0340	-0.2780	0.0680	-0.2270	-0.5460	-0.6810	0.0880
YJL073W	-1.3715	-1.0420	-0.5655	-0.1630	0.3590	0.3615	0.2715	0.1995	0.0505	-0.1230	0.0780	-0.2300	-0.7795	-0.0605
YJL035C	0.0810	-0.0970	-0.4030	-0.6600	-0.0230	0.0670	-0.2410	0.0430	-0.1020	-0.3530	0.1230	-0.5300	-0.3180	-0.1670
YOR347C	0.2490	-0.4000	-0.5690	-0.4990	-0.6920	-0.6400	-0.4980	-0.1210	0.4840	0.1110	-0.4120	0.6400	0.0990	0.1890
